frame_id,point_id,x0,y0,x1,y1,dx,dy,magnitude,angle
84,0,2623.0,742.0,2622.96,741.5296,-0.040039062,-0.47039795,0.4720988849331087,-1.655709
84,1,2605.0,698.0,2599.6968,698.1992,-5.3032227,0.19921875,5.306963223173387,3.1040447
84,2,2656.0,667.0,2651.8774,664.1438,-4.1225586,-2.8562012,5.015313997460388,-2.5357
85,0,2623.0,741.0,2623.0,741.0,0.0,0.0,0.0,0.0
85,1,2601.0,698.0,2601.0,698.0,0.0,0.0,0.0,0.0
85,2,2646.0,703.0,2646.0,703.0,0.0,0.0,0.0,0.0
86,0,2623.0,741.0,2623.0305,738.923,0.030517578,-2.0770264,2.0772505512255184,-1.5561044
86,1,2601.0,698.0,2595.2886,698.4347,-5.711426,0.43469238,5.727943952449463,3.06563
86,2,2646.0,703.0,2642.363,699.55115,-3.636963,-3.4488525,5.012193422443033,-2.3827357
87,0,2623.0,739.0,2623.0,739.0,0.0,0.0,0.0,0.0
87,1,2595.0,699.0,2595.0244,698.99347,0.024414062,-0.0065307617,0.025272461225234806,-0.26138023
87,2,2643.0,699.0,2643.0,699.0,0.0,0.0,0.0,0.0
88,0,2623.0,739.0,2623.2024,736.2906,0.20239258,-2.7094116,2.716960450245448,-1.496235
88,1,2595.0,699.0,2590.8936,699.0838,-4.1064453,0.08380127,4.1073003003588955,3.1211882
88,2,2643.0,699.0,2639.6392,695.0906,-3.3608398,-3.9094238,5.155466916123995,-2.2808814
89,0,2623.0,736.0,2622.9614,736.03644,-0.03857422,0.03643799,0.053063144857399505,2.3846653
89,1,2578.0,672.0,2577.918,671.97034,-0.08203125,-0.029663086,0.0872297233968904,-2.794615
89,2,2639.0,696.0,2639.0195,695.8364,0.01953125,-0.16357422,0.1647361367952865,-1.451956
90,0,2623.0,736.0,2623.049,732.45056,0.049072266,-3.5494385,3.5497776812296133,-1.5569718
90,1,2578.0,672.0,2578.786,671.3846,0.7858887,-0.6154175,0.9981781804106699,-0.6643414
90,2,2617.0,693.0,2613.9673,688.94574,-3.0327148,-4.0542603,5.063041134526319,-2.2130365
91,0,2622.0,732.0,2622.0,732.0,0.0,0.0,0.0,0.0
91,1,2572.0,672.0,2572.0,672.0,0.0,0.0,0.0,0.0
92,0,2622.0,732.0,2622.222,727.62537,0.22192383,-4.374634,4.3802592359239405,-1.5201101
92,1,2573.0,672.0,2573.2402,671.56714,0.24023438,-0.43286133,0.49505705157868374,-1.0641289
93,0,2622.0,727.0,2622.0,727.0,0.0,0.0,0.0,0.0
93,1,2573.0,672.0,2573.0,672.0,0.0,0.0,0.0,0.0
93,2,2611.0,685.0,2611.0,685.0,0.0,0.0,0.0,0.0
94,0,2622.0,727.0,2622.2268,722.46,0.22680664,-4.539978,4.545639860459212,-1.5208802
94,1,2573.0,672.0,2573.1267,671.99,0.12670898,-0.010009766,0.1271037455357293,-0.078834355
94,2,2611.0,685.0,2608.049,681.07825,-2.9509277,-3.921753,4.907965009554984,-2.2158644
95,0,2623.0,722.0,2623.0,722.0,0.0,0.0,0.0,0.0
95,1,2573.0,672.0,2573.0,672.0,0.0,0.0,0.0,0.0
95,2,2639.0,657.0,2639.0,657.0,0.0,0.0,0.0,0.0
96,0,2623.0,722.0,2623.0105,718.27545,0.010498047,-3.7245483,3.7245631347610453,-1.5679777
96,1,2573.0,672.0,2572.837,672.436,-0.16308594,0.43597412,0.4654787398729632,1.9287536
96,2,2639.0,657.0,2636.5188,653.97797,-2.4812012,-3.0220337,3.9101210834587157,-2.2582338
97,0,2623.0,719.0,2623.0,719.0,0.0,0.0,0.0,0.0
97,1,2573.0,657.0,2573.0,657.0,0.0,0.0,0.0,0.0
97,2,2580.0,700.0,2580.0,700.0,0.0,0.0,0.0,0.0
97,3,2637.0,654.0,2636.911,654.03094,-0.08911133,0.030944824,0.09433138897594348,2.8073606
98,0,2623.0,719.0,2623.0127,716.13367,0.0126953125,-2.866333,2.866361122160801,-1.5663673
98,1,2573.0,657.0,2572.5925,656.4273,-0.4074707,-0.5726929,0.7028580927234063,-2.1891985
98,2,2580.0,700.0,2578.418,699.8612,-1.5820312,-0.13879395,1.5881078789653968,-3.0540853
98,3,2637.0,655.0,2634.2874,652.3948,-2.7126465,-2.6052246,3.761069823133462,-2.376392
99,0,2623.0,716.0,2623.0002,716.0003,0.00024414062,0.00030517578,0.000390815688319876,0.8960554
99,1,2577.0,699.0,2577.0,699.0,0.0,0.0,0.0,0.0
99,2,2573.0,653.0,2573.0,653.0,0.0,0.0,0.0,0.0
99,3,2634.0,652.0,2634.0,652.0,0.0,0.0,0.0,0.0
100,0,2623.0,716.0,2623.0764,713.4266,0.076416016,-2.5734253,2.574559602327221,-1.5411108
100,1,2577.0,699.0,2575.839,698.7883,-1.1608887,-0.21166992,1.1800282472526962,-2.9612396
100,2,2573.0,653.0,2571.653,650.64575,-1.3469238,-2.354248,2.712321453107219,-2.0904672
100,3,2633.0,658.0,2629.8596,655.7689,-3.1403809,-2.231079,3.8522338843011332,-2.5238886
101,0,2623.0,710.0,2623.0,710.0,0.0,0.0,0.0,0.0
101,1,2574.0,697.0,2574.0,697.0,0.0,0.0,0.0,0.0
101,2,2567.0,657.0,2567.0,657.0,0.0,0.0,0.0,0.0
102,0,2574.0,697.0,2572.7239,696.82477,-1.276123,-0.17523193,1.288097923807246,-3.0051303
102,1,2554.0,651.0,2554.0068,650.9952,0.0068359375,-0.0048217773,0.008365379743717977,-0.6143123
103,0,2623.0,708.0,2623.0,708.0,0.0,0.0,0.0,0.0
103,1,2573.0,699.0,2573.0,699.0,0.0,0.0,0.0,0.0
103,2,2554.0,651.0,2554.0002,651.0055,0.00024414062,0.005493164,0.005498586733181254,1.5263811
104,0,2550.0,654.0,2549.9758,653.98834,-0.024169922,-0.011657715,0.026834445006777997,-2.692186
104,1,2573.0,699.0,2572.4426,698.8523,-0.55737305,-0.14770508,0.5766120909993419,-2.882545
104,2,2620.0,705.0,2619.76,701.62463,-0.23999023,-3.3753662,3.3838871687061234,-1.6417774
104,3,2627.0,649.0,2623.1765,646.6837,-3.8234863,-2.3162842,4.470371360684634,-2.5969162
105,0,2553.0,654.0,2553.0,654.0,0.0,0.0,0.0,0.0
105,1,2568.0,695.0,2568.0,695.0,0.0,0.0,0.0,0.0
105,2,2615.0,699.0,2615.0,699.0,0.0,0.0,0.0,0.0
106,0,2551.0,653.0,2550.7656,653.1694,-0.234375,0.16937256,0.2891689890524108,2.5158224
106,1,2568.0,695.0,2566.6343,695.17883,-1.3657227,0.17883301,1.3773814353612515,3.0113895
106,2,2615.0,701.0,2609.419,699.20276,-5.5810547,-1.7972412,5.86329663202859,-2.8300536
106,3,2602.0,627.0,2598.6174,624.52563,-3.3825684,-2.4743652,4.19097268172062,-2.5100338
107,0,2544.0,658.0,2544.0,658.0,0.0,0.0,0.0,0.0
107,1,2594.0,671.0,2593.894,670.9029,-0.10595703,-0.09710693,0.14372421168089408,-2.3997498
107,2,2621.0,626.0,2621.0,626.0,0.0,0.0,0.0,0.0
108,0,2544.0,658.0,2543.601,658.13464,-0.39892578,0.13464355,0.4210352310256336,2.816083
108,1,2594.0,671.0,2588.797,668.78125,-5.202881,-2.21875,5.656219656214806,-2.7384975
109,0,2546.0,658.0,2546.0,658.0,0.0,0.0,0.0,0.0
109,1,2588.0,668.0,2588.0,668.0,0.0,0.0,0.0,0.0
110,0,2546.0,658.0,2544.5305,658.9531,-1.4694824,0.953125,1.751521011528156,2.5661933
110,1,2588.0,668.0,2582.7998,666.33405,-5.2001953,-1.6659546,5.460534404576939,-2.8315597
110,2,2594.0,623.0,2588.7805,621.1802,-5.2194824,-1.8198242,5.5276357459054015,-2.8061123
111,0,2541.0,663.0,2541.0483,663.01086,0.048339844,0.010864258,0.04954566168284446,0.22107407
111,1,2542.0,622.0,2541.9934,621.9787,-0.006591797,-0.02130127,0.02229788935491921,-1.8709053
111,2,2582.0,666.0,2582.0,666.0,0.0,0.0,0.0,0.0
111,3,2589.0,621.0,2589.0637,621.02203,0.0637207,0.022033691,0.0674226339127317,0.33291528
112,0,2541.0,663.0,2540.9756,663.0118,-0.024414062,0.011779785,0.027107375123410864,2.6920428
112,1,2542.0,622.0,2535.8513,621.13715,-6.1486816,-0.862854,6.208929291739115,-3.0021715
112,2,2582.0,666.0,2575.3767,665.4414,-6.623291,-0.55859375,6.6468045597262675,-3.0574539
112,3,2589.0,621.0,2582.3047,620.7522,-6.6953125,-0.24780273,6.69989669083188,-3.104598
113,0,2546.0,642.0,2546.0,642.0,0.0,0.0,0.0,0.0
113,1,2591.0,663.0,2591.0,663.0,0.0,0.0,0.0,0.0
113,2,2581.0,617.0,2581.0,617.0,0.0,0.0,0.0,0.0
113,3,2548.0,685.0,2548.0,685.0,0.0,0.0,0.0,0.0
114,0,2546.0,642.0,2537.1194,642.603,-8.880615,0.60302734,8.901065605775722,3.073793
114,1,2591.0,663.0,2582.562,663.76086,-8.437988,0.76086426,8.472222887373118,3.0516646
114,2,2581.0,617.0,2573.206,617.5494,-7.7939453,0.54937744,7.813283503583292,3.0712214
114,3,2548.0,685.0,2539.9373,685.2929,-8.062744,0.2929077,8.068062841016904,3.1052802
115,0,2521.0,622.0,2521.0,622.0,0.0,0.0,0.0,0.0
115,1,2519.0,676.0,2519.0,676.0,0.0,0.0,0.0,0.0
115,2,2557.0,640.0,2557.0,640.0,0.0,0.0,0.0,0.0
116,0,2525.0,616.0,2516.5435,618.8732,-8.456543,2.87323,8.931325181795785,2.8140657
116,1,2519.0,676.0,2518.802,676.327,-0.19799805,0.32702637,0.38229500572485675,2.1152134
116,2,2557.0,640.0,2547.9558,641.25244,-9.044189,1.2524414,9.130496828766054,3.0039876
117,0,2519.0,678.0,2519.0,678.0,0.0,0.0,0.0,0.0
117,1,2515.0,621.0,2515.0,621.0,0.0,0.0,0.0,0.0
117,2,2559.0,667.0,2559.0,667.0,0.0,0.0,0.0,0.0
118,0,2519.0,678.0,2519.031,681.51935,0.03100586,3.5193481,3.5194847244633887,1.5619864
118,1,2515.0,621.0,2506.4714,628.904,-8.528564,7.9039917,11.62796183397702,2.3941844
118,2,2559.0,667.0,2548.8499,669.47906,-10.1501465,2.479065,10.448504038281257,2.902043
119,0,2509.0,680.0,2508.949,680.0577,-0.05102539,0.057678223,0.07700888167749087,2.2950692
119,1,2502.0,618.0,2502.0308,617.89276,0.030761719,-0.10723877,0.11156360083392187,-1.2914445
119,2,2549.0,667.0,2549.1023,666.9322,0.10229492,-0.06781006,0.12272919411411518,-0.5853819
119,3,2569.0,622.0,2569.2869,621.9736,0.28686523,-0.026428223,0.2880800472885826,-0.09186833
120,0,2502.0,622.0,2492.5366,627.3606,-9.463379,5.3605957,10.876190813681951,2.6262026
120,1,2510.0,680.0,2500.814,680.8826,-9.186035,0.8826294,9.228340941900205,3.0458028
120,2,2548.0,667.0,2536.7556,670.4717,-11.244385,3.4716797,11.768124260476675,2.8421297
120,3,2569.0,622.0,2556.5388,625.5619,-12.461182,3.5618896,12.960250990945191,2.8631778
121,0,2489.0,682.0,2489.0,682.0,0.0,0.0,0.0,0.0
121,1,2494.0,621.0,2494.0,621.0,0.0,0.0,0.0,0.0
121,2,2529.0,665.0,2529.0,665.0,0.0,0.0,0.0,0.0
122,0,2485.0,639.0,2482.6165,601.27954,-2.383545,-37.72046,37.79569171726472,-1.6339022
122,1,2489.0,682.0,2488.3716,686.54456,-0.62841797,4.5445557,4.587798527312465,1.7082043
122,2,2529.0,665.0,2516.345,669.7935,-12.655029,4.793518,13.532464001715566,2.779509
123,0,2479.0,683.0,2479.0,683.0,0.0,0.0,0.0,0.0
123,1,2481.0,634.0,2481.0862,634.0291,0.08618164,0.02911377,0.0909664045520949,0.32578194
123,2,2517.0,670.0,2517.0,670.0,0.0,0.0,0.0,0.0
123,3,2549.0,638.0,2549.0,638.0,0.0,0.0,0.0,0.0
124,0,2479.0,683.0,2474.1094,692.97687,-4.890625,9.976868,11.111080123492664,2.0265703
124,1,2481.0,634.0,2478.575,648.6796,-2.4250488,14.679626,14.87858511304524,1.7345159
124,2,2517.0,670.0,2503.3684,676.1732,-13.631592,6.173218,14.964254495126525,2.716362
124,3,2527.0,629.0,2540.0757,625.3606,13.075684,-3.6394043,13.572721358665518,-0.27146295
125,0,2461.0,684.0,2461.0,684.0,0.0,0.0,0.0,0.0
125,1,2467.0,639.0,2467.0,639.0,0.0,0.0,0.0,0.0
125,2,2512.0,681.0,2512.0,681.0,0.0,0.0,0.0,0.0
125,3,2534.0,643.0,2534.0,643.0,0.0,0.0,0.0,0.0
126,0,2461.0,684.0,2455.002,692.9549,-5.998047,8.954895,10.778066205285754,2.1609695
126,1,2467.0,639.0,2459.0303,648.1673,-7.9697266,9.167297,12.147258226770411,2.2864258
126,2,2512.0,681.0,2496.4773,687.05347,-15.522705,6.053467,16.661297464582876,2.7697582
126,3,2531.0,641.0,2514.4377,645.82153,-16.562256,4.821533,17.24979714606054,2.8583064
127,0,2451.0,684.0,2450.9685,683.9975,-0.03149414,-0.0025024414,0.03159340289837405,-3.0623019
127,1,2496.0,687.0,2496.0,687.0,0.0,0.0,0.0,0.0
127,2,2517.0,648.0,2517.0,648.0,0.0,0.0,0.0,0.0
127,3,2452.0,643.0,2452.0,643.0,0.0,0.0,0.0,0.0
128,0,2451.0,684.0,2445.949,696.33124,-5.0510254,12.331238,13.325625051136598,1.9595615
128,1,2496.0,687.0,2479.2283,693.7807,-16.771729,6.7807007,18.09057155432955,2.7573905
128,2,2517.0,648.0,2499.5225,654.19385,-17.47754,6.1938477,18.542602850464306,2.8010132
129,0,2443.0,706.0,2443.034,706.0592,0.033935547,0.0592041,0.06824036183614604,1.050319
129,1,2499.0,654.0,2498.9255,653.95667,-0.07446289,-0.04333496,0.08615474983821475,-2.6145382
129,2,2489.0,695.0,2489.0,695.0,0.0,0.0,0.0,0.0
129,3,2434.0,652.0,2434.0,652.0,0.0,0.0,0.0,0.0
130,0,2443.0,706.0,2407.0078,724.44086,-35.992188,18.440857,40.44134969904478,2.6681082
130,1,2499.0,654.0,2481.1929,660.10016,-17.807129,6.1001587,18.823011872283978,2.8115537
130,2,2489.0,695.0,2471.9177,702.05286,-17.082275,7.0528564,18.48098797573708,2.750036
130,3,2432.0,665.0,2423.172,679.6194,-8.827881,14.619385,17.077994360951987,2.1140401
131,0,2424.0,708.0,2423.9136,707.98517,-0.08642578,-0.014831543,0.08768916883804254,-2.971638
131,1,2481.0,660.0,2481.0,660.0,0.0,0.0,0.0,0.0
131,2,2415.0,662.0,2415.0,662.0,0.0,0.0,0.0,0.0
131,3,2468.0,701.0,2468.0,701.0,0.0,0.0,0.0,0.0
132,0,2423.0,708.0,2410.4167,708.0665,-12.583252,0.06652832,12.583427821274604,3.1363056
132,1,2481.0,660.0,2463.4468,665.5237,-17.553223,5.5236816,18.401811989227202,2.8367212
132,2,2463.0,700.0,2446.6235,706.12415,-16.376465,6.1241455,17.484100176430005,2.7837338
132,3,2415.0,662.0,2393.2102,673.3261,-21.789795,11.326111,24.55760471816817,2.6622388
133,0,2404.0,715.0,2404.0,715.0,0.0,0.0,0.0,0.0
133,1,2463.0,666.0,2463.0784,665.98126,0.07836914,-0.018737793,0.08057808068973077,-0.23469058
133,2,2445.0,706.0,2445.0,706.0,0.0,0.0,0.0,0.0
134,0,2404.0,715.0,2402.526,712.3178,-1.4741211,-2.68219,3.0605842384779347,-2.0733294
134,1,2463.0,666.0,2446.616,670.91046,-16.384033,4.9104614,17.104068972475176,2.8504019
134,2,2445.0,706.0,2429.9617,711.1771,-15.03833,5.177124,15.904527176017927,2.8100388
135,0,2402.0,731.0,2402.0369,730.8707,0.036865234,-0.12927246,0.13442624246166054,-1.2929956
135,1,2447.0,671.0,2447.1296,670.8993,0.12963867,-0.10070801,0.164159337483667,-0.6604562
135,2,2381.0,690.0,2381.0,690.0,0.0,0.0,0.0,0.0
135,3,2440.0,713.0,2440.0,713.0,0.0,0.0,0.0,0.0
136,0,2402.0,731.0,2397.0713,741.1659,-4.928711,10.165894,11.297680437623866,2.022233
136,1,2448.0,670.0,2433.9253,673.84143,-14.074707,3.8414307,14.589515672643758,2.8751504
136,2,2381.0,690.0,2380.5886,701.03015,-0.41137695,11.030151,11.037819992219056,1.6080748
136,3,2440.0,713.0,2427.1494,717.05096,-12.850586,4.0509644,13.473970133051026,2.8362174
137,0,2386.0,714.0,2386.0,714.0,0.0,0.0,0.0,0.0
137,1,2433.0,676.0,2433.0,676.0,0.0,0.0,0.0,0.0
137,2,2428.0,717.0,2427.9548,717.0288,-0.045166016,0.028808594,0.053571485337726855,2.5738149
138,0,2386.0,714.0,2387.7544,709.5619,1.7543945,-4.4381104,4.7722870475198915,-1.1943464
138,1,2433.0,675.0,2420.3906,678.10583,-12.609375,3.105835,12.986244595540569,2.9000885
138,2,2428.0,717.0,2415.779,719.9894,-12.220947,2.98938,12.581253679699461,2.9016922
139,0,2380.0,753.0,2380.0,753.0,0.0,0.0,0.0,0.0
139,1,2406.0,718.0,2406.0,718.0,0.0,0.0,0.0,0.0
139,2,2358.0,689.0,2358.0,689.0,0.0,0.0,0.0,0.0
139,3,2430.0,679.0,2430.0,679.0,0.0,0.0,0.0,0.0
140,0,2380.0,753.0,2379.846,757.68396,-0.15405273,4.68396,4.686492628889332,1.6036739
140,1,2406.0,718.0,2395.4639,719.94556,-10.536133,1.9455566,10.714256170379686,2.958994
140,2,2358.0,689.0,2347.2542,691.69104,-10.74585,2.69104,11.077679374270694,2.896213
140,3,2428.0,682.0,2417.0034,683.76697,-10.996582,1.7669678,11.137638505642794,2.9822712
141,0,2410.0,680.0,2410.0,680.0,0.0,0.0,0.0,0.0
141,1,2366.0,706.0,2366.0,706.0,0.0,0.0,0.0,0.0
141,2,2372.0,749.0,2372.0,749.0,0.0,0.0,0.0,0.0
141,3,2408.0,721.0,2408.0,721.0,0.0,0.0,0.0,0.0
142,0,2381.0,757.0,2380.9617,762.7341,-0.038330078,5.73407,5.734197933792059,1.5774808
142,1,2366.0,706.0,2356.752,707.261,-9.248047,1.2609863,9.333619743803336,3.0060768
142,2,2408.0,721.0,2398.2908,721.7525,-9.7092285,0.75250244,9.738345767785615,3.0642436
143,0,2380.0,762.0,2380.0,762.0,0.0,0.0,0.0,0.0
143,1,2357.0,707.0,2357.0,707.0,0.0,0.0,0.0,0.0
143,2,2398.0,722.0,2398.0,722.0,0.0,0.0,0.0,0.0
143,3,2341.0,751.0,2341.0,751.0,0.0,0.0,0.0,0.0
144,0,2380.0,763.0,2380.0005,765.32996,0.00048828125,2.329956,2.3299561058512497,1.5705868
144,1,2333.0,704.0,2332.6099,706.8455,-0.39013672,2.84552,2.872140463290426,1.7070524
144,2,2398.0,722.0,2389.283,722.0453,-8.717041,0.045288086,8.717158658577715,3.1363974
144,3,2341.0,751.0,2340.919,750.9674,-0.08105469,-0.032592773,0.08736218430231046,-2.75927
145,0,2380.0,764.0,2380.0,764.0,0.0,0.0,0.0,0.0
145,1,2333.0,706.0,2333.0496,706.1718,0.049560547,0.17181396,0.17881914417052341,1.2899649
146,0,2380.0,764.0,2379.9612,762.7472,-0.03881836,-1.2528076,1.2534088681302635,-1.6017715
146,1,2333.0,707.0,2332.2253,710.2266,-0.7746582,3.2266235,3.3183120361552905,1.80642
147,0,2380.0,762.0,2380.0,762.0,0.0,0.0,0.0,0.0
147,1,2321.0,704.0,2321.0,704.0,0.0,0.0,0.0,0.0
148,0,2380.0,762.0,2380.0898,760.0512,0.08984375,-1.9487915,1.9508614059207912,-1.5247266
148,1,2321.0,704.0,2320.761,705.78784,-0.23901367,1.7878418,1.8037477168374736,1.7036967
149,0,2380.0,761.0,2379.9766,760.9454,-0.0234375,-0.054626465,0.05944213209143372,-1.9760926
149,1,2321.0,705.0,2320.9167,704.89056,-0.08325195,-0.109436035,0.13750321265282198,-2.2211332
149,2,2341.0,752.0,2340.9973,752.0131,-0.0026855469,0.013122559,0.013394540158744691,1.7726601
150,0,2380.0,760.0,2379.9292,757.89124,-0.07080078,-2.1087646,2.1099528651430446,-1.6043582
150,1,2321.0,705.0,2319.6008,706.3431,-1.3991699,1.3430786,1.9394681311465727,2.376646
151,0,2324.0,709.0,2324.0,709.0,0.0,0.0,0.0,0.0
151,1,2334.0,752.0,2334.0,752.0,0.0,0.0,0.0,0.0
151,2,2379.0,755.0,2379.0,755.0,0.0,0.0,0.0,0.0
151,3,2368.0,694.0,2368.0,694.0,0.0,0.0,0.0,0.0
152,0,2324.0,709.0,2316.697,707.13293,-7.3029785,-1.8670654,7.537866310728421,-2.891296
152,1,2334.0,752.0,2333.88,754.2953,-0.12011719,2.295288,2.2984289278068926,1.6230807
152,2,2379.0,755.0,2378.739,751.33295,-0.26098633,-3.6670532,3.676328766753833,-1.6418471
152,3,2368.0,694.0,2360.5674,692.7387,-7.432617,-1.2612915,7.538876210268112,-2.9734972
153,0,2332.0,754.0,2332.0,754.0,0.0,0.0,0.0,0.0
153,1,2317.0,704.0,2317.0383,704.048,0.038330078,0.047973633,0.06140573535344382,0.8966763
153,2,2359.0,720.0,2359.0,720.0,0.0,0.0,0.0,0.0
154,0,2332.0,754.0,2331.816,755.7849,-0.18408203,1.7849121,1.7943794003561895,1.6735653
154,1,2317.0,704.0,2309.3625,702.2564,-7.637451,-1.7435913,7.8339499011787455,-2.9171443
154,2,2359.0,720.0,2351.0486,718.7004,-7.951416,-1.2996216,8.056924531731644,-2.97958
155,0,2327.0,754.0,2327.0,754.0,0.0,0.0,0.0,0.0
155,1,2309.0,702.0,2309.0,702.0,0.0,0.0,0.0,0.0
155,2,2367.0,751.0,2366.983,750.9647,-0.017089844,-0.03527832,0.03919977861507338,-2.0219097
155,3,2354.0,691.0,2354.0,691.0,0.0,0.0,0.0,0.0
156,0,2327.0,754.0,2326.998,755.38617,-0.001953125,1.3861694,1.3861708095782725,1.5722053
156,1,2309.0,702.0,2301.2734,700.3833,-7.7265625,-1.6166992,7.89388905611886,-2.9353292
156,2,2351.0,718.0,2342.7505,716.9263,-8.249512,-1.0737305,8.319094945804842,-3.0121634
157,0,2331.0,755.0,2331.0,755.0,0.0,0.0,0.0,0.0
157,1,2302.0,700.0,2302.0,700.0,0.0,0.0,0.0,0.0
157,2,2342.0,716.0,2342.0,716.0,0.0,0.0,0.0,0.0
158,0,2331.0,755.0,2330.904,753.74286,-0.095947266,-1.2571411,1.2607972305184267,-1.6469704
158,1,2302.0,700.0,2293.7932,698.50684,-8.206787,-1.4931641,8.341516263614498,-2.9616187
158,2,2342.0,716.0,2333.565,715.63074,-8.435059,-0.3692627,8.443137356347176,-3.0978434
159,0,2326.0,754.0,2326.0,754.0,0.0,0.0,0.0,0.0
159,1,2293.0,699.0,2293.0,699.0,0.0,0.0,0.0,0.0
159,2,2339.0,682.0,2339.0,682.0,0.0,0.0,0.0,0.0
160,0,2332.0,755.0,2331.9934,754.13306,-0.006591797,-0.86694336,0.8669684193501236,-1.5783997
160,1,2339.0,680.0,2330.125,679.88,-8.875,-0.11999512,8.875811164516112,-3.128073
160,2,2293.0,699.0,2284.4285,697.9267,-8.571533,-1.0733032,8.638469844830079,-3.0170238
161,0,2331.0,753.0,2331.0,753.0,0.0,0.0,0.0,0.0
161,1,2296.0,700.0,2295.936,700.062,-0.063964844,0.06201172,0.08908958692401159,2.3716972
161,2,2336.0,679.0,2336.0,679.0,0.0,0.0,0.0,0.0
162,0,2328.0,676.0,2318.8645,676.1345,-9.135498,0.13452148,9.136488417013146,3.1268685
162,1,2296.0,700.0,2286.7456,699.83014,-9.254395,-0.16986084,9.255953265058242,-3.12324
162,2,2333.0,748.0,2332.062,747.06323,-0.9379883,-0.9367676,1.3256528622488268,-2.3568456
162,3,2259.0,676.0,2250.3474,675.1341,-8.652588,-0.86590576,8.695807610174464,-3.0418499
163,0,2319.0,676.0,2319.0,676.0,0.0,0.0,0.0,0.0
163,1,2286.0,700.0,2286.0925,699.9407,0.0925293,-0.059326172,0.1099148099644626,-0.57013637
163,2,2287.0,744.0,2287.0,744.0,0.0,0.0,0.0,0.0
164,0,2318.0,677.0,2308.2266,677.7359,-9.7734375,0.7359009,9.801103543478217,3.0664384
164,1,2253.0,684.0,2243.2397,683.2996,-9.760254,-0.7003784,9.785350593761308,-3.0699573
164,2,2285.0,722.0,2275.5935,722.0811,-9.406494,0.08111572,9.40684387975449,3.1329694
164,3,2327.0,749.0,2325.7856,747.4923,-1.2143555,-1.5076904,1.935920875514883,-2.248846
165,0,2309.0,677.0,2309.0,677.0,0.0,0.0,0.0,0.0
165,1,2257.0,691.0,2257.0,691.0,0.0,0.0,0.0,0.0
165,2,2306.0,718.0,2306.0,718.0,0.0,0.0,0.0,0.0
165,3,2265.0,732.0,2265.0,732.0,0.0,0.0,0.0,0.0
166,0,2309.0,677.0,2298.843,678.0711,-10.156982,1.071106,10.213303084187093,3.0365257
166,1,2257.0,691.0,2247.5374,690.797,-9.4626465,-0.20300293,9.464823753124843,-3.120143
166,2,2306.0,718.0,2296.361,718.47046,-9.638916,0.47045898,9.650390334709332,3.092823
166,3,2265.0,732.0,2269.7861,722.7428,4.786133,-9.257202,10.421269544346554,-1.0936278
167,0,2236.0,690.0,2236.0022,690.05096,0.0021972656,0.050964355,0.051011699683228696,1.5277092
167,1,2298.0,679.0,2298.0,679.0,0.0,0.0,0.0,0.0
167,2,2283.0,719.0,2283.0,719.0,0.0,0.0,0.0,0.0
168,0,2237.0,690.0,2236.8992,696.4422,-0.10083008,6.4421997,6.442988729613627,1.5864465
168,1,2298.0,679.0,2287.3486,679.869,-10.651367,0.86901855,10.68675891986634,3.0601854
168,2,2283.0,719.0,2272.1755,719.5416,-10.824463,0.541626,10.83800514712025,3.091597
169,0,2237.0,695.0,2237.0,695.0,0.0,0.0,0.0,0.0
169,1,2289.0,678.0,2289.0,678.0,0.0,0.0,0.0,0.0
169,2,2273.0,719.0,2273.0,719.0,0.0,0.0,0.0,0.0
170,0,2237.0,695.0,2236.5483,699.43414,-0.45166016,4.434143,4.457086675183959,1.6723058
170,1,2289.0,678.0,2297.7327,680.11487,8.732666,2.1148682,8.985105624967183,0.23760426
170,2,2273.0,719.0,2262.2864,718.98706,-10.713623,-0.012939453,10.713630860729632,-3.140385
171,0,2238.0,731.0,2237.9915,731.0104,-0.008544922,0.010375977,0.013441598843716578,2.2597208
171,1,2276.0,680.0,2276.0,680.0,0.0,0.0,0.0,0.0
171,2,2217.0,678.0,2217.0,678.0,0.0,0.0,0.0,0.0
171,3,2280.0,738.0,2280.0,738.0,0.0,0.0,0.0,0.0
172,0,2238.0,731.0,2229.7478,729.96857,-8.252197,-1.0314331,8.316406312936234,-3.0172486
172,1,2276.0,680.0,2282.9487,683.3601,6.9487305,3.3601074,7.718495774040046,0.4504069
172,2,2217.0,678.0,2205.8635,676.4774,-11.136475,-1.522583,11.24007676757296,-3.0057147
172,3,2280.0,738.0,2267.4524,737.406,-12.547607,-0.59399414,12.561659167983718,-3.0942888
173,0,2219.0,711.0,2219.0,711.0,0.0,0.0,0.0,0.0
173,1,2262.0,681.0,2262.0,681.0,0.0,0.0,0.0,0.0
173,2,2258.0,723.0,2258.0,723.0,0.0,0.0,0.0,0.0
173,3,2199.0,670.0,2199.0,670.0,0.0,0.0,0.0,0.0
174,0,2219.0,711.0,2206.4575,710.1571,-12.54248,-0.8428955,12.570771223201293,-3.0744903
174,1,2262.0,681.0,2268.884,684.6083,6.884033,3.6082764,7.77235945409959,0.48278162
174,2,2258.0,723.0,2244.32,722.62366,-13.679932,-0.37634277,13.685107364404988,-3.114089
174,3,2199.0,669.0,2185.8215,668.69714,-13.178467,-0.30285645,13.181946333633897,-3.1186156
175,0,2206.0,710.0,2206.0,710.0,0.0,0.0,0.0,0.0
